p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
PES1	6.70531137905544e-34	0.133819931403907	0.623	0.399	1.67686426967418e-29	F	PES1	h1806
ARF6	7.95013480198724e-34	0.17521946572568	0.708	0.473	1.98816971128097e-29	F	ARF6	h1806
SFXN1	8.2419299072627e-34	0.182831516390467	0.873	0.645	2.06114183120826e-29	F	SFXN1	h1806
ERGIC3	8.9824516569503e-34	0.126222602066692	0.683	0.444	2.24633151037013e-29	F	ERGIC3	h1806
SRP91	9.2613625827338e-34	0.189747522500542	0.91	0.721	2.31608155469007e-29	F	SRP9	h1806
ITPRID22	9.76251671512766e-34	0.159230187954909	0.983	0.882	2.44141018011913e-29	F	ITPRID2	h1806
NRG4	1.02111377071805e-33	0.139951424723307	0.692	0.469	2.55360131781169e-29	F	NRG4	h1806
PRPF4	1.05747068686102e-33	0.123754567812989	0.647	0.418	2.64452269370203e-29	F	PRPF4	h1806
E2F72	1.09847722441922e-33	0.17275016003694	0.786	0.548	2.74707184282759e-29	F	E2F7	h1806
PPP3CA2	1.17486806862373e-33	0.148941182159183	0.975	0.862	2.93811006601424e-29	F	PPP3CA	h1806
RTTN	1.34450353596241e-33	0.134454648190841	0.694	0.463	3.3623344427348e-29	F	RTTN	h1806
RPL37	1.36536235760705e-33	0.175312737245792	0.971	0.843	3.41449818390372e-29	F	RPL37	h1806
TTC1	1.39210901538624e-33	0.16289585795355	0.761	0.517	3.48138622567791e-29	F	TTC1	h1806
POLD3	1.42522861178793e-33	0.195247923306789	0.851	0.617	3.56421171235926e-29	F	POLD3	h1806
RHEB	1.4480717833915e-33	0.107566951725323	0.646	0.41	3.62133791590545e-29	F	RHEB	h1806
IGFBP73	1.50350218355136e-33	0.134207274579378	0.748	0.53	3.75995826062525e-29	F	IGFBP7	h1806
CDC40	1.57248987425654e-33	0.109205439025128	0.608	0.386	3.93248267754077e-29	F	CDC40	h1806
PWP1	1.84401755738896e-33	0.146464895661979	0.742	0.499	4.61151910751831e-29	F	PWP1	h1806
ATP6V1E1	1.88809942422702e-33	0.136555140429141	0.614	0.395	4.72175904010694e-29	F	ATP6V1E1	h1806
SERPINH1	2.1072588135026e-33	0.175463409447668	0.756	0.517	5.2698328408073e-29	F	SERPINH1	h1806
ETF1	2.1135725915657e-33	0.176689523082428	0.918	0.702	5.28562233698751e-29	F	ETF1	h1806
ZFAT	2.1378282590081e-33	0.139207345260573	0.676	0.45	5.34628091012746e-29	F	ZFAT	h1806
SLC36A4	2.15473151581675e-33	0.157507120054254	0.694	0.462	5.38855257475452e-29	F	SLC36A4	h1806
CHUK	2.34586991915144e-33	0.136747728655558	0.659	0.433	5.86655149381393e-29	F	CHUK	h1806
LIN28B	2.39806172616241e-33	0.155759642754343	0.707	0.481	5.99707276478695e-29	F	LIN28B	h1806
TRIM24	2.75391883954651e-33	0.139991659862848	0.645	0.424	6.8870002339379e-29	F	TRIM24	h1806
DBF4	3.04269203669845e-33	0.175848172289451	0.686	0.463	7.60916424537549e-29	F	DBF4	h1806
TBCK	3.31179089994392e-33	0.126661300001352	0.701	0.478	8.28212668257976e-29	F	TBCK	h1806
WRNIP1	3.33849123474463e-33	0.156726399076848	0.713	0.477	8.34889887984937e-29	F	WRNIP1	h1806
KIF24	3.38413316576098e-33	0.130252641576025	0.667	0.437	8.46304022093505e-29	F	KIF24	h1806
ANXA71	3.56600223145668e-33	0.200587933046735	0.871	0.672	8.91785838042686e-29	F	ANXA7	h1806
NUTF2	3.71720415837522e-33	0.150959163361453	0.71	0.472	9.29598415926474e-29	F	NUTF2	h1806
ABCD31	3.85024699740648e-33	0.173319290530823	0.893	0.669	9.62869769111414e-29	F	ABCD3	h1806
MBP	4.89802837175363e-33	0.119842408955801	0.64	0.422	1.22489893520815e-28	F	MBP	h1806
WDR44	5.34072639496003e-33	0.111518123723438	0.687	0.449	1.33560885685161e-28	F	WDR44	h1806
TXLNG	5.90518306709363e-33	0.10226572289651	0.629	0.405	1.47676818141877e-28	F	TXLNG	h1806
FXYD3	6.52446072076822e-33	0.108494220962787	0.686	0.451	1.63163713704972e-28	F	FXYD3	h1806
MIR4307HG	6.88844431991548e-33	0.139259261317817	0.691	0.456	1.72266215552446e-28	F	MIR4307HG	h1806
URB2	8.14122489269734e-33	0.102573188482019	0.656	0.424	2.03595752116575e-28	F	URB2	h1806
KLHL20	8.467108581755e-33	0.136492839075542	0.739	0.498	2.11745451412529e-28	F	KLHL20	h1806
LIN7C2	8.69354823272984e-33	0.189011716890919	0.861	0.645	2.17408254204108e-28	F	LIN7C	h1806
CDC7	8.71423714876566e-33	0.111778423035142	0.657	0.426	2.17925642616332e-28	F	CDC7	h1806
COA1	8.94008658546262e-33	0.17720387115262	0.949	0.79	2.23573685329249e-28	F	COA1	h1806
BRCC3	9.98827047710749e-33	0.144954066106682	0.672	0.447	2.49786668091504e-28	F	BRCC3	h1806
MSH3	1.00119919973751e-32	0.175238308123574	0.877	0.654	2.50379895870357e-28	F	MSH3	h1806
DCUN1D4	1.01281422451244e-32	0.151241265466816	0.757	0.523	2.5328458126607e-28	F	DCUN1D4	h1806
AHCY	1.0156891802688e-32	0.176025969189053	0.953	0.788	2.54003550201623e-28	F	AHCY	h1806
HSDL21	1.11008575547622e-32	0.144226888789107	0.74	0.502	2.77610245729493e-28	F	HSDL2	h1806
KRR1	1.15719463001075e-32	0.146067073159746	0.683	0.445	2.89391233073089e-28	F	KRR1	h1806
RHOA	1.3418966633995e-32	0.201144761455399	0.903	0.7	3.35581517582947e-28	F	RHOA	h1806
SHLD2	1.40465554113975e-32	0.175767013689736	0.938	0.77	3.51276257728228e-28	F	SHLD2	h1806
LAMC13	1.52219073506898e-32	0.146514497928508	0.986	0.926	3.80669459026049e-28	F	LAMC1	h1806
LPCAT23	1.58981038735344e-32	0.133553778334052	0.807	0.579	3.97579781669347e-28	F	LPCAT2	h1806
VPS35	1.70802066326268e-32	0.188761551265617	0.903	0.706	4.27141807468732e-28	F	VPS35	h1806
DYM1	1.8791945083919e-32	0.174638209507883	0.792	0.557	4.69948962658645e-28	F	DYM	h1806
HYCC1	2.28503324503676e-32	0.142513012189614	0.699	0.473	5.71441113918793e-28	F	HYCC1	h1806
EXOC51	2.35249650076431e-32	0.1790961005949	0.866	0.629	5.88312324911138e-28	F	EXOC5	h1806
COX16	2.42327618436071e-32	0.133393657134698	0.69	0.462	6.06012908184926e-28	F	COX16	h1806
MAN1A21	2.43807194707642e-32	0.172539467017839	0.966	0.841	6.09713032524871e-28	F	MAN1A2	h1806
VPS26A1	3.69031725020216e-32	0.181522162705026	0.902	0.704	9.22874537930557e-28	F	VPS26A	h1806
XXYLT11	3.99473575198053e-32	0.123374183088258	0.772	0.537	9.99003516855292e-28	F	XXYLT1	h1806
LMNA1	4.04714351457635e-32	0.164355866338568	0.918	0.715	1.01210965012525e-27	F	LMNA	h1806
SCHIP12	4.08559841210363e-32	0.161942869413974	0.84	0.627	1.02172645089888e-27	F	SCHIP1	h1806
NET12	4.35051295338119e-32	0.122723047563162	0.976	0.84	1.08797627938157e-27	F	NET1	h1806
C1GALT1	4.70570484544289e-32	0.130188048186211	0.721	0.484	1.17680266774836e-27	F	C1GALT1	h1806
GRSF1	4.83744667272702e-32	0.124985477218436	0.626	0.403	1.20974866391557e-27	F	GRSF1	h1806
GPSM2	4.84847410110668e-32	0.142558310786975	0.691	0.471	1.21250640320476e-27	F	GPSM2	h1806
TPM43	5.09874618445686e-32	0.165807879976566	0.973	0.855	1.27509444580897e-27	F	TPM4	h1806
PSMD5	5.2280756006434e-32	0.153420857423635	0.708	0.472	1.3074371462089e-27	F	PSMD5	h1806
GSPT1	5.2639072315128e-32	0.176595660959969	0.941	0.762	1.31639792045672e-27	F	GSPT1	h1806
MTMR2	5.39897499655175e-32	0.190176260319533	0.907	0.704	1.35017566713766e-27	F	MTMR2	h1806
AHI11	7.047796359651e-32	0.19261990444271	0.892	0.694	1.76251291362152e-27	F	AHI1	h1806
RAB8A	8.39579168184803e-32	0.157552350156878	0.772	0.532	2.09961958379655e-27	F	RAB8A	h1806
TYW1	9.39240054756947e-32	0.153819794871685	0.777	0.54	2.34885152893617e-27	F	TYW1	h1806
TAF1B1	9.51617007173054e-32	0.182419405791657	0.859	0.631	2.37980381153837e-27	F	TAF1B	h1806
VTA11	1.1546017593926e-31	0.179216019308463	0.861	0.625	2.88742807988902e-27	F	VTA1	h1806
SGO2	1.35104621622261e-31	0.158101322643124	0.676	0.468	3.3786963775295e-27	F	SGO2	h1806
RPL7L1	1.45011765250192e-31	0.16142351229038	0.755	0.527	3.62645422537681e-27	F	RPL7L1	h1806
EPRS11	1.90979216755559e-31	0.166422730063841	0.972	0.849	4.77600825262302e-27	F	EPRS1	h1806
HMGN3	1.92310425490278e-31	0.138316615030896	0.733	0.502	4.80929912066086e-27	F	HMGN3	h1806
FARSB1	2.3839840047887e-31	0.18170299997195	0.9	0.699	5.96186719917559e-27	F	FARSB	h1806
NMD3	2.39635910348752e-31	0.155145646353259	0.753	0.516	5.99281484600159e-27	F	NMD3	h1806
KDELR1	2.44061174560762e-31	0.183105209426117	0.796	0.573	6.10348185341554e-27	F	KDELR1	h1806
EPIC12	2.52239061069133e-31	0.148166361467662	0.968	0.836	6.30799443921688e-27	F	EPIC1	h1806
ZNF10	2.52793951449227e-31	0.137279907889084	0.714	0.481	6.32187113784227e-27	F	ZNF10	h1806
EIF3H1	2.79895072080112e-31	0.122830594935384	0.992	0.95	6.99961596257944e-27	F	EIF3H	h1806
CPSF2	3.09423315614708e-31	0.162528329301847	0.786	0.548	7.73805827689262e-27	F	CPSF2	h1806
SPART2	3.3769165514999e-31	0.169190079176369	0.93	0.738	8.44499291199095e-27	F	SPART	h1806
MAP3K42	3.44107878843202e-31	0.187243721173181	0.892	0.688	8.60544983411081e-27	F	MAP3K4	h1806
E2F32	3.53583783815079e-31	0.163988058082287	0.991	0.909	8.8424232656475e-27	F	E2F3	h1806
RFC5	3.59247288461198e-31	0.122680533206835	0.708	0.47	8.98405618983764e-27	F	RFC5	h1806
CENATAC1	4.05068113279978e-31	0.16901783787517	0.933	0.76	1.01299433769057e-26	F	CENATAC	h1806
HDAC4	4.53703411131715e-31	0.154546022029465	0.697	0.477	1.13462149055819e-26	F	HDAC4	h1806
MTA2	4.62520016438866e-31	0.128064535653617	0.615	0.401	1.15667005711032e-26	F	MTA2	h1806
DDX21	4.9904182059382e-31	0.140770443668398	0.992	0.927	1.24800378494102e-26	F	DDX21	h1806
SDHD1	5.05849160762964e-31	0.166211434109748	0.849	0.619	1.26502758123602e-26	F	SDHD	h1806
PMS12	5.08093808186712e-31	0.161014436608111	0.844	0.618	1.27064099551333e-26	F	PMS1	h1806
KIDINS220	5.55265625684356e-31	0.114002452389978	0.762	0.516	1.38860827671144e-26	F	KIDINS220	h1806
CDK1	8.66486448376259e-31	0.1940871363419	0.772	0.591	2.16690931009935e-26	F	CDK1	h1806
CAPZA2	8.78026515447291e-31	0.165859783702218	0.827	0.6	2.19576870983059e-26	F	CAPZA2	h1806
CRPPA2	8.88957519576318e-31	0.192356583354139	0.922	0.76	2.22310496495646e-26	F	CRPPA	h1806
ADSS2	8.89987095767816e-31	0.188093006420302	0.925	0.757	2.22567972909615e-26	F	ADSS2	h1806
DYSF3	8.93076113489488e-31	0.146158936019348	0.752	0.535	2.23340474461451e-26	F	DYSF	h1806
DPY30	9.78584408009332e-31	0.117428381837125	0.668	0.437	2.44724388754974e-26	F	DPY30	h1806
BTF3L4	1.00452997106362e-30	0.125640635408259	0.702	0.468	2.5121285516359e-26	F	BTF3L4	h1806
DCTN4	1.06129408327318e-30	0.123359765528653	0.692	0.461	2.65408424344956e-26	F	DCTN4	h1806
M6PR	1.0737415570769e-30	0.164399925111255	0.762	0.531	2.68521288593791e-26	F	M6PR	h1806
OSBPL32	1.08743474337141e-30	0.14960718195826	0.984	0.883	2.71945680622322e-26	F	OSBPL3	h1806
ENSG000002580772	1.12487085361953e-30	0.175958034331475	0.991	0.926	2.81307703073172e-26	F	ENSG00000258077	h1806
NCAPD32	1.14226550381894e-30	0.167168603701382	0.976	0.853	2.8565775719504e-26	F	NCAPD3	h1806
SLC25A13	1.16059398171329e-30	0.174211520595579	0.891	0.692	2.9024134294686e-26	F	SLC25A13	h1806
RBM23	1.17315746230446e-30	0.157391100910356	0.638	0.426	2.933832181731e-26	F	RBM23	h1806
LRRC59	1.19642179227103e-30	0.1692964789344	0.854	0.623	2.99201161811139e-26	F	LRRC59	h1806
FAM204A	1.23050681905695e-30	0.172516477293086	0.784	0.564	3.07725145309761e-26	F	FAM204A	h1806
SIKE1	1.45215215777426e-30	0.118909985047579	0.629	0.411	3.63154211616186e-26	F	SIKE1	h1806
PAPOLA	1.76522107752156e-30	0.158207169921434	0.974	0.86	4.41446487066592e-26	F	PAPOLA	h1806
ROR12	1.99242971109507e-30	0.152408413684553	0.836	0.65	4.98266822150654e-26	F	ROR1	h1806
ZHX3	2.6220261961111e-30	0.102987594798192	0.641	0.427	6.55716311123465e-26	F	ZHX3	h1806
ENSG00000283415	3.12854591558097e-30	0.108081711997566	0.721	0.499	7.8238676256849e-26	F	ENSG00000283415	h1806
G6PD1	3.15191542675063e-30	0.194753731614206	0.835	0.614	7.88231009921797e-26	F	G6PD	h1806
RARS11	3.18240864540344e-30	0.15674579031619	0.846	0.611	7.95856754042493e-26	F	RARS1	h1806
NBL1	3.63292222668622e-30	0.131630647058172	0.652	0.429	9.08521190449691e-26	F	NBL1	h1806
TRIP13	4.06354848935227e-30	0.151250958893097	0.761	0.525	1.01621220621722e-25	F	TRIP13	h1806
GFM12	4.15443524613269e-30	0.146300059463051	0.849	0.598	1.03894116635286e-25	F	GFM1	h1806
AHCYL2	4.57507643079344e-30	0.106587794413304	0.713	0.487	1.14413511381282e-25	F	AHCYL2	h1806
ATP1B31	5.02001899982196e-30	0.147790291827999	0.97	0.84	1.25540635147548e-25	F	ATP1B3	h1806
NSFL1C	5.12039928192868e-30	0.113777421112607	0.704	0.471	1.28050945242472e-25	F	NSFL1C	h1806
LAD1	5.56446083176945e-30	0.14411243552263	0.721	0.493	1.3915603648089e-25	F	LAD1	h1806
FANCC1	6.16381867297523e-30	0.157531408425367	0.926	0.743	1.54144777373765e-25	F	FANCC	h1806
MCM4	6.66738353894288e-30	0.178068824891796	0.892	0.691	1.66737927541884e-25	F	MCM4	h1806
PDGFA	6.93745926224153e-30	0.158242757529971	0.797	0.566	1.73491981230136e-25	F	PDGFA	h1806
DENR	7.07407812591535e-30	0.154762536470188	0.973	0.84	1.76908545772891e-25	F	DENR	h1806
MTHFD1	8.35028776325306e-30	0.155689437183197	0.907	0.69	2.08823996383432e-25	F	MTHFD1	h1806
ARPC22	9.18947860111031e-30	0.167392338384406	0.967	0.822	2.29810480856567e-25	F	ARPC2	h1806
TXNRD11	9.22354981645687e-30	0.111627864262967	0.998	0.978	2.30662533809953e-25	F	TXNRD1	h1806
STK17A	1.05022383245749e-29	0.110346343593084	0.695	0.471	2.62639976020969e-25	F	STK17A	h1806
CPT1A1	1.12584484390925e-29	0.166916066063796	0.94	0.756	2.81551278564825e-25	F	CPT1A	h1806
TBK11	1.32025182132729e-29	0.168019280832668	0.868	0.636	3.30168575477527e-25	F	TBK1	h1806
PFN2	1.40236861359471e-29	0.12990230005937	0.729	0.492	3.50704342887765e-25	F	PFN2	h1806
KTN11	1.43066261151208e-29	0.123978089145008	0.995	0.953	3.57780105886941e-25	F	KTN1	h1806
PLS1	1.46033499712139e-29	0.126549231531563	0.753	0.513	3.65200576080118e-25	F	PLS1	h1806
EIF2S3	1.4705626085188e-29	0.163275794372	0.94	0.763	3.67758297138381e-25	F	EIF2S3	h1806
MAPRE3	1.47492648343425e-29	0.117509322914594	0.672	0.457	3.68849614977238e-25	F	MAPRE3	h1806
CEP78	1.62380122654959e-29	0.143078717571674	0.738	0.517	4.06080210735522e-25	F	CEP78	h1806
SMC1A1	1.6729643419482e-29	0.160162247007577	0.945	0.789	4.18374922634406e-25	F	SMC1A	h1806
HCCS-DT	1.91758911708785e-29	0.116000391625698	0.678	0.474	4.79550686401329e-25	F	HCCS-DT	h1806
CEP135	1.94420696361271e-29	0.115016190805954	0.723	0.487	4.86207277460266e-25	F	CEP135	h1806
CAP22	2.02449761211926e-29	0.150984989753208	0.964	0.831	5.06286362838786e-25	F	CAP2	h1806
PPTC7	2.0409308971429e-29	0.106009248347404	0.655	0.432	5.10395998757497e-25	F	PPTC7	h1806
TBCA	2.15881566428167e-29	0.162678807998508	0.905	0.713	5.39876621323561e-25	F	TBCA	h1806
PRORP	2.18151055078288e-29	0.114860033515287	0.709	0.481	5.45552158539783e-25	F	PRORP	h1806
NUP205	2.19615580777968e-29	0.180971300099464	0.888	0.684	5.49214644409542e-25	F	NUP205	h1806
ACTR31	2.35839877635456e-29	0.169828101959465	0.947	0.788	5.89788365990749e-25	F	ACTR3	h1806
ZNF407	2.45183403328608e-29	0.154996409439286	0.876	0.658	6.13154655044182e-25	F	ZNF407	h1806
SUPT16H	2.64181665115011e-29	0.163819210473625	0.943	0.782	6.6066550811962e-25	F	SUPT16H	h1806
MPZL1	2.66450726647144e-29	0.168326592892252	0.868	0.655	6.66339977199178e-25	F	MPZL1	h1806
KIRREL12	2.76335706438244e-29	0.128966006136013	0.702	0.487	6.91060334660761e-25	F	KIRREL1	h1806
WDR3	2.9039625640671e-29	0.115580960964905	0.701	0.477	7.262229580219e-25	F	WDR3	h1806
TMED5	3.01801953394793e-29	0.138502087680966	0.761	0.525	7.54746325049697e-25	F	TMED5	h1806
EIF2B4	3.28417076670285e-29	0.133676837081546	0.632	0.425	8.2130542533705e-25	F	EIF2B4	h1806
NCAPG	3.46865820781148e-29	0.158293153303703	0.868	0.667	8.67442044609496e-25	F	NCAPG	h1806
UCHL5	3.71509025051587e-29	0.173424419744214	0.853	0.627	9.29069769849008e-25	F	UCHL5	h1806
CTPS1	4.07255393064574e-29	0.139895827786722	0.856	0.621	1.01846428697589e-24	F	CTPS1	h1806
TARDBP	4.08405385215303e-29	0.153900628553075	0.96	0.804	1.02134018734643e-24	F	TARDBP	h1806
SLC5A3	4.12020013175518e-29	0.113224383219673	0.739	0.504	1.03037964894934e-24	F	SLC5A3	h1806
PPAT1	4.15778148758484e-29	0.139569429590451	0.82	0.591	1.03977799441522e-24	F	PPAT	h1806
THRB3	4.31426721272722e-29	0.150077967768618	0.912	0.728	1.07891194455882e-24	F	THRB	h1806
MFSD14CP.11	4.77884852982145e-29	0.138273082836977	0.775	0.538	1.19509444033775e-24	F	MFSD14CP.1	h1806
GALNT3	4.82595743997526e-29	0.128597317596083	0.675	0.455	1.20687543658901e-24	F	GALNT3	h1806
ZNF5441	5.19531820746128e-29	0.137150709405214	0.996	0.952	1.29924517732192e-24	F	ZNF544	h1806
GNA131	5.70117397349604e-29	0.143954982295626	0.985	0.895	1.42574958729189e-24	F	GNA13	h1806
ARHGAP122	6.41351990499846e-29	0.153241786816658	0.957	0.809	1.60389305784201e-24	F	ARHGAP12	h1806
WDHD11	6.48603325149923e-29	0.141347297697848	0.832	0.603	1.62202719553493e-24	F	WDHD1	h1806
LINC005111	7.58322597863626e-29	0.133876498654465	0.937	0.779	1.89641315273735e-24	F	LINC00511	h1806
BMAL23	7.69317028112055e-29	0.128480432254398	0.964	0.816	1.92390802390263e-24	F	BMAL2	h1806
EXOC22	8.36037287147433e-29	0.142878898731469	0.991	0.923	2.0907620476983e-24	F	EXOC2	h1806
FIRRE1	1.14627243263924e-28	0.148705362653639	0.779	0.569	2.86659809954422e-24	F	FIRRE	h1806
CCNB1	1.55778812188283e-28	0.105863128194253	0.704	0.501	3.89571653520457e-24	F	CCNB1	h1806
TCEA11	1.59584421499089e-28	0.136405607427472	0.847	0.615	3.99088721284922e-24	F	TCEA1	h1806
GOLIM41	1.62162759728932e-28	0.152797062505501	0.8	0.567	4.05536629530114e-24	F	GOLIM4	h1806
MBD4	1.68636161425502e-28	0.106401125864559	0.654	0.43	4.21725312492895e-24	F	MBD4	h1806
EIF2A2	1.690648821632e-28	0.16281235256557	0.912	0.725	4.22797457313731e-24	F	EIF2A	h1806
DNAJC22	1.79781841074743e-28	0.152189735605574	0.874	0.652	4.49598428159718e-24	F	DNAJC2	h1806
FAM111A2	1.82513511196312e-28	0.190635261905489	0.809	0.614	4.56429788799738e-24	F	FAM111A	h1806
HOOK31	1.84967605913531e-28	0.138924939415149	0.792	0.555	4.62566988868559e-24	F	HOOK3	h1806
SYNGR2	2.07703577793655e-28	0.1027276559469	0.663	0.438	5.19425107346373e-24	F	SYNGR2	h1806
TMEM65	2.17483455169731e-28	0.109263605966707	0.632	0.426	5.43882624688462e-24	F	TMEM65	h1806
VAPA	2.26957979717863e-28	0.166327854537895	0.917	0.73	5.67576515678433e-24	F	VAPA	h1806
RAVER2	2.4134584756915e-28	0.119167306052634	0.664	0.452	6.0355769560093e-24	F	RAVER2	h1806
NGLY1	2.53524758855951e-28	0.129706203099211	0.724	0.494	6.34014716946962e-24	F	NGLY1	h1806
CDC1233	2.6596777036684e-28	0.14311863832897	0.818	0.58	6.65132200133393e-24	F	CDC123	h1806
PRELID2	3.38625400523795e-28	0.101746310952557	0.619	0.425	8.46834401629907e-24	F	PRELID2	h1806
G3BP11	3.3889213388981e-28	0.15588511987497	0.966	0.837	8.47501448431636e-24	F	G3BP1	h1806
CLTA	3.69005122559854e-28	0.108340949025289	0.751	0.509	9.22808010497683e-24	F	CLTA	h1806
SLC39A7	4.30971960103636e-28	0.111421949123031	0.736	0.502	1.07777467782717e-23	F	SLC39A7	h1806
SLX4IP1	4.81614506885959e-28	0.133958817357692	0.784	0.558	1.20442155882041e-23	F	SLX4IP	h1806
H2AZ2	4.95156064973668e-28	0.148861426227222	0.747	0.52	1.23828628728615e-23	F	H2AZ2	h1806
COTL11	5.10339956449534e-28	0.143947705670614	0.856	0.629	1.27625816308899e-23	F	COTL1	h1806
CBX1	5.18149883262036e-28	0.116711579348965	0.727	0.492	1.2957892280617e-23	F	CBX1	h1806
KIF21A2	5.80579150674376e-28	0.148068713314509	0.829	0.611	1.45191234000648e-23	F	KIF21A	h1806
SLC35F21	5.8849604816437e-28	0.141683132250607	0.861	0.624	1.47171091724946e-23	F	SLC35F2	h1806
SFXN5	6.12157849621708e-28	0.123409978459895	0.77	0.541	1.53088435033397e-23	F	SFXN5	h1806
GLO11	8.76260974403324e-28	0.162293789602393	0.94	0.776	2.19135344478783e-23	F	GLO1	h1806
CAPRIN22	1.0265374039831e-27	0.121046097856267	0.748	0.529	2.56716473988093e-23	F	CAPRIN2	h1806
AK2	1.03670436741358e-27	0.160537595194485	0.85	0.62	2.59259028202788e-23	F	AK2	h1806
ID1	1.1847584494576e-27	0.127154430671416	0.634	0.437	2.96284393040357e-23	F	ID1	h1806
ERGIC2	1.21469087985301e-27	0.144579395924976	0.939	0.765	3.03769895233641e-23	F	ERGIC2	h1806
FMN12	1.37698791511698e-27	0.109025512251848	0.89	0.691	3.44357137812454e-23	F	FMN1	h1806
SCFD1	1.55014809166895e-27	0.135926481008684	0.943	0.772	3.8766103476457e-23	F	SCFD1	h1806
RANBP91	1.56752053544547e-27	0.15141504946543	0.968	0.841	3.92005535504204e-23	F	RANBP9	h1806
DDX10	1.62833693492216e-27	0.169011513742936	0.94	0.798	4.07214500685334e-23	F	DDX10	h1806
DLAT	1.98877616496779e-27	0.145560193613821	0.875	0.663	4.97353143335144e-23	F	DLAT	h1806
KAT6A	2.09791446507004e-27	0.153839449758379	0.94	0.785	5.24646449424717e-23	F	KAT6A	h1806
SEC61A12	2.10330786956728e-27	0.14308238284681	0.918	0.727	5.25995232021385e-23	F	SEC61A1	h1806
ATG5	2.2246768521931e-27	0.14757754753111	0.885	0.682	5.56347187196452e-23	F	ATG5	h1806
CSE1L1	2.33330375893094e-27	0.143207790518963	0.985	0.894	5.8351260403345e-23	F	CSE1L	h1806
HS2ST12	3.3806912137363e-27	0.123679222655838	0.858	0.641	8.45443258731175e-23	F	HS2ST1	h1806
LMNB1	3.72676554677178e-27	0.12254067120637	0.789	0.552	9.31989527936687e-23	F	LMNB1	h1806
CAP13	3.78266182323671e-27	0.148124356988815	0.944	0.773	9.45968068755036e-23	F	CAP1	h1806
CAT3	4.12059696687204e-27	0.14116679943607	0.942	0.775	1.03047888947536e-22	F	CAT	h1806
HDAC1	5.51028862574387e-27	0.14493748984371	0.857	0.636	1.37801297952603e-22	F	HDAC1	h1806
ARPC53	5.77932333682651e-27	0.159374976157134	0.883	0.667	1.44529318007357e-22	F	ARPC5	h1806
ZBTB202	5.86785407717996e-27	0.100448005722792	0.826	0.617	1.46743294762116e-22	F	ZBTB20	h1806
STON21	5.87167866285289e-27	0.17783686060868	0.913	0.724	1.46838940000625e-22	F	STON2	h1806
ARF1	6.02289864545832e-27	0.150350556682272	0.981	0.869	1.50620649325622e-22	F	ARF1	h1806
PPIG2	6.03889635504895e-27	0.135765223712131	0.818	0.599	1.51020720047064e-22	F	PPIG	h1806
SIK31	6.09292484300117e-27	0.151119676330971	0.927	0.747	1.52371864473773e-22	F	SIK3	h1806
TLK12	6.90814656149572e-27	0.129635859123467	0.893	0.684	1.72758929209885e-22	F	TLK1	h1806
ECHDC1	7.02880849351149e-27	0.122184485692937	0.734	0.505	1.75776442805735e-22	F	ECHDC1	h1806
KCNK11	8.18911281321976e-27	0.118183643258833	0.827	0.617	2.04793333233e-22	F	KCNK1	h1806
FOXO32	9.24300599817451e-27	0.134719956837126	0.904	0.732	2.31149094002348e-22	F	FOXO3	h1806
RBBP71	1.04926593138414e-26	0.145845270151002	0.866	0.646	2.62400424120547e-22	F	RBBP7	h1806
PRPF38B	1.33424699720249e-26	0.133217748893555	0.843	0.622	3.33668489060398e-22	F	PRPF38B	h1806
HIBCH1	1.35805538935631e-26	0.145707552718192	0.916	0.723	3.39622491770226e-22	F	HIBCH	h1806
CLASP2	1.4719950518451e-26	0.159514071347526	0.929	0.763	3.68116522565422e-22	F	CLASP2	h1806
ERCC61	1.74676026344312e-26	0.159902884093296	0.867	0.658	4.36829806681854e-22	F	ERCC6	h1806
PRMT32	1.76462319304108e-26	0.154470360592588	0.918	0.738	4.41296968115714e-22	F	PRMT3	h1806
PTPN111	1.79223918991088e-26	0.1349679822798	0.981	0.884	4.48203176612913e-22	F	PTPN11	h1806
MLH1	1.83847756405169e-26	0.101097206509199	0.706	0.483	4.59766469218046e-22	F	MLH1	h1806
YARS11	1.85132897927747e-26	0.138570459259877	0.865	0.642	4.62980351137709e-22	F	YARS1	h1806
TALAM1	1.90772804135256e-26	0.144074486565486	0.985	0.904	4.77084628581448e-22	F	TALAM1	h1806
EFNB21	1.94950806589019e-26	0.14100904574823	0.825	0.626	4.87532977117818e-22	F	EFNB2	h1806
ACADVL	2.1272162035487e-26	0.140646199471244	0.815	0.589	5.31974228183459e-22	F	ACADVL	h1806
NUP35	2.39918145898517e-26	0.100879116064187	0.717	0.486	5.99987299263012e-22	F	NUP35	h1806
NR2F22	2.39939752937684e-26	0.167986735802705	0.873	0.667	6.00041334146561e-22	F	NR2F2	h1806
TBC1D21	3.18801201864049e-26	0.109787931184908	0.785	0.563	7.97258045621614e-22	F	TBC1D2	h1806
TSR1	3.362092918169e-26	0.13462648613699	0.947	0.784	8.40792196975702e-22	F	TSR1	h1806
LIN54	3.45919156322948e-26	0.126720603030196	0.831	0.596	8.65074626132428e-22	F	LIN54	h1806
DNAJC102	3.60824756349838e-26	0.115143976919804	0.956	0.821	9.02350550679675e-22	F	DNAJC10	h1806
FAM98B2	3.95459267445012e-26	0.125780620203727	0.808	0.573	9.88964536026486e-22	F	FAM98B	h1806
